Full Export Completed,Partial Result Timestamp,Filters,Media Type,Users,Remote,Date,End Date,Duration,Direction,ANI,DNIS,Queue,Wrap-up,Flow,Conversation ID
YES,,Queue: C_FAKE_EMAIL,call,Luigi Lima; Elisa da Rosa,Maria Sophia Carvalho,04/09/25 09:12 AM,06/26/25 05:33 AM,318422,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,56eefd68-8016-45ef-bd9b-3532bbb51d4b
YES,,Queue: C_FAKE_CHAT,message,Francisco Ramos; Heitor Costela,Diogo Martins,08/24/25 05:36 AM,04/12/25 10:15 PM,963039,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,ee15fd4e-0445-4990-9a65-85ab4832daf1
YES,,Queue: C_FAKE_EMAIL,call,Dra. Bárbara das Neves; Luana das Neves,Cardoso,07/28/25 03:43 PM,06/07/25 06:52 PM,1487630,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,ddf7e954-ecf8-4922-8f62-4e9b69e2fcb5
YES,,Queue: C_FAKE_CHAT,message,Luana Jesus,Emanuel Carvalho,03/21/25 01:16 AM,05/23/25 07:44 AM,1290478,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,301a1db9-ac9f-495f-8167-4d9b138bfe04
YES,,Queue: C_FAKE_CHAT,email,Danilo Moraes; Isadora da Paz,Kaique Lopes,07/27/25 02:00 PM,01/31/25 11:59 AM,1912899,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,9f3b7131-f36b-48bf-b5c5-028259693879
YES,,Queue: C_FAKE_EMAIL,email,Stephany Teixeira; Sr. Ryan Costa,Maria Clara Martins,05/14/25 11:46 AM,08/30/25 07:13 PM,1374025,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,cf10869c-0ed1-4b4b-9eb0-3dadce85eee8
YES,,Queue: C_FAKE_CHAT,call,Manuela Jesus,da Cunha - EI,05/26/25 04:15 PM,05/09/25 06:32 AM,358180,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,d6e9aeba-84d1-4e3b-8ec2-38635c6ae28e
YES,,Queue: C_FAKE_EMAIL,email,João Miguel Ramos; Sr. Enrico Teixeira,Caio das Neves,05/01/25 07:11 PM,07/26/25 07:11 PM,1149214,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,1779a44c-926a-4390-b460-4426c31fd749
YES,,Queue: C_FAKE_CHAT,call,Raquel Barbosa; Srta. Catarina Teixeira,Ferreira - ME,03/15/25 10:20 AM,04/11/25 03:08 PM,1289389,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,fb664abf-9b50-45fb-b41d-a663208befee
YES,,Queue: C_FAKE_CHAT,message,Henrique da Cruz,Moura - EI,06/29/25 10:21 PM,04/05/25 01:07 AM,597288,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,0d51524c-d8d4-425c-835c-6b32fa631e09
YES,,Queue: C_FAKE_WHATSAPP,email,Sarah Cavalcanti; Bernardo Silva,da Costa,07/03/25 09:03 AM,03/17/25 12:40 AM,100184,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,164fdb8c-fd7a-4950-9736-aadc4b91b450
YES,,Queue: C_FAKE_CHAT,email,Thiago Nunes; Eduardo Farias,Melo e Filhos,05/19/25 09:30 AM,05/21/25 06:12 PM,1985554,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,f3c7f5f2-0dd1-4aa2-9956-6b19321e746b
YES,,Queue: C_FAKE_EMAIL,message,Igor das Neves; Diogo Caldeira,Gustavo Alves,06/24/25 04:15 PM,06/21/25 05:57 AM,1886346,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,b65365bf-abf5-40bc-9683-f3298867260d
YES,,Queue: C_FAKE_CHAT,message,Benjamin Oliveira; Dr. Rafael Lopes,Dr. Juan Pinto,04/03/25 04:33 AM,04/29/25 02:47 PM,869867,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,4db7255b-e2e7-455f-bcea-825153565937
YES,,Queue: C_FAKE_WHATSAPP,message,Yuri da Mata; Maria Sophia Castro,Oliveira Fogaça Ltda.,03/01/25 07:16 AM,01/22/25 09:20 AM,678613,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,15002f8d-af37-4150-8e89-87696abef130
YES,,Queue: C_FAKE_EMAIL,message,Sabrina Cavalcanti; Kaique Cavalcanti,Nascimento,08/28/25 04:13 AM,02/06/25 05:27 AM,1602651,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,c0f61d0d-e529-4653-8f12-543f046bc3d7
YES,,Queue: C_FAKE_EMAIL,message,Dra. Marcela Costela,Raul Fernandes,02/22/25 12:56 AM,02/17/25 11:05 PM,754563,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,6adaf044-2432-4c6f-8919-9f95678d2bb9
YES,,Queue: C_FAKE_WHATSAPP,email,Ana da Costa,Sales Ltda.,09/05/25 06:55 PM,06/06/25 03:55 AM,1038202,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,618b1b2e-c83b-4551-a67f-88502ba5d62a
YES,,Queue: C_FAKE_CHAT,email,Maria Fernanda Nascimento,Araújo Souza S.A.,09/03/25 05:19 AM,04/16/25 05:48 AM,1387156,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,eeb1ae97-ccb4-4d2d-92ab-e1cb7f1f2b30
YES,,Queue: C_FAKE_WHATSAPP,email,Srta. Sofia Almeida,Monteiro - EI,03/31/25 11:25 AM,02/24/25 12:59 AM,450857,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,a223621e-a257-40d7-8cb6-0e9ea97c0644
YES,,Queue: C_FAKE_EMAIL,message,Isabella Sales; Vitor Hugo Costela,Marina Ramos,01/20/25 02:10 AM,03/20/25 03:39 AM,1553672,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,0befb63a-07cf-4600-a551-00c2286c2d47
YES,,Queue: C_FAKE_EMAIL,message,Mirella Rezende,Matheus Mendes,08/28/25 02:35 AM,07/11/25 02:18 PM,401355,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,ce188222-410b-43d1-a0fa-3560bc2a0357
YES,,Queue: C_FAKE_CHAT,call,Matheus Rezende; Danilo Monteiro,Gonçalves Ltda.,03/14/25 08:07 AM,01/18/25 08:35 AM,894415,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,83000f15-feef-4c7f-ad48-c17454c8633b
YES,,Queue: C_FAKE_CHAT,message,Alexia da Conceição; Manuela Nunes,João Miguel Barbosa,04/22/25 08:41 PM,08/03/25 12:54 PM,160666,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,ef70014e-ca92-4da8-ac6a-a91f0757912b
YES,,Queue: C_FAKE_EMAIL,email,Francisco Alves; Valentina Moraes,Lucca Ferreira,06/25/25 05:04 AM,06/05/25 12:14 AM,1836839,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,f74e5484-9b63-42e5-bacf-99ffb14d94c0
YES,,Queue: C_FAKE_WHATSAPP,message,Sr. Theo Aragão; Bruno Santos,Dra. Lívia Melo,06/19/25 04:34 AM,06/02/25 07:02 AM,1827888,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,3448ec44-4274-4e66-b014-5cbbf683065e
YES,,Queue: C_FAKE_WHATSAPP,call,Caio Nogueira,Dr. Leandro Cunha,03/27/25 03:44 PM,07/19/25 10:30 PM,501889,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,82377bd0-87e5-45c1-bdfc-b03a8f11b60e
YES,,Queue: C_FAKE_WHATSAPP,message,Laura Nascimento,Pereira,08/27/25 04:45 AM,08/31/25 02:53 AM,1726903,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,34bca6b4-12f6-4dc7-bcd6-f53fd45fdfc8
YES,,Queue: C_FAKE_WHATSAPP,message,Mirella Barros; Melissa Costela,Nicolas Aragão,02/04/25 05:56 AM,02/07/25 10:30 PM,1892606,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,318b2903-de3e-4bc2-ba17-2ab1cca324c6
YES,,Queue: C_FAKE_EMAIL,call,Isis Alves; Lucca Freitas,Sophia Porto,01/31/25 10:18 PM,08/13/25 05:55 AM,437553,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,8249dfeb-36dd-4d1e-83f2-d0479d8ac4b9
YES,,Queue: C_FAKE_EMAIL,email,Emanuel Melo,Vitor Hugo Fernandes,07/22/25 08:35 AM,08/16/25 09:57 PM,1960657,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,529954a6-c3ea-4af4-bd86-29e2cc321064
YES,,Queue: C_FAKE_CHAT,call,Srta. Maria Eduarda da Cunha; Dra. Evelyn Lima,Nicolas Costa,04/11/25 07:47 PM,06/28/25 11:47 AM,648524,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,0c3b491f-bb27-4cbb-9038-3703cf12b313
YES,,Queue: C_FAKE_EMAIL,message,Sr. Henrique Pires,Matheus Duarte,08/17/25 01:26 PM,05/20/25 04:35 AM,581239,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,bc44427f-f512-430d-97cd-4206e1f8f3f6
YES,,Queue: C_FAKE_WHATSAPP,message,Lorena da Rosa; Ana Carolina Melo,Costela Novaes - ME,01/04/25 12:56 AM,08/05/25 03:49 AM,1641410,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,c256f224-82b2-48b6-9d51-ef25417f38c1
YES,,Queue: C_FAKE_CHAT,call,Juliana Souza; Sra. Yasmin Melo,Olivia da Costa,08/19/25 07:10 AM,03/06/25 06:40 PM,432744,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,f07369c3-a9dd-493e-8638-6ae05e1868c9
YES,,Queue: C_FAKE_WHATSAPP,message,Maria Alice da Mata,Souza da Cunha e Filhos,07/28/25 08:44 AM,01/01/25 03:00 PM,247483,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,86e5b158-1c5c-4751-8391-af62c2984f2b
YES,,Queue: C_FAKE_CHAT,call,Davi Lucas Farias; Sr. Augusto Pinto,Maitê Mendes,06/15/25 08:48 PM,07/27/25 08:13 PM,1601221,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,f12ee3a3-ae77-44d2-8c4b-6f67ba3cfc84
YES,,Queue: C_FAKE_EMAIL,message,Luiza Oliveira; Luna Santos,Paulo Nunes,04/19/25 04:11 AM,05/06/25 07:24 PM,1100780,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,7ac9080c-3803-4d7f-8d39-db39cd3ce090
YES,,Queue: C_FAKE_WHATSAPP,message,Thomas Freitas,Ribeiro,05/10/25 11:50 PM,02/26/25 10:01 PM,585685,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,a2dc95f5-5b7f-4f66-bb26-28be14503e5b
YES,,Queue: C_FAKE_EMAIL,message,Bruno Rocha,Dr. Rodrigo Melo,08/21/25 09:36 PM,09/02/25 02:07 AM,1116737,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,b3348662-80c1-47e5-ac7b-e9e9289cad9c
YES,,Queue: C_FAKE_CHAT,message,Luiza Freitas; Rafaela Ramos,Bryan Campos,09/05/25 01:00 AM,04/24/25 01:33 AM,1538447,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,af1458cf-62c1-4f4c-86cc-db09f881ec7b
YES,,Queue: C_FAKE_EMAIL,message,Kevin Pires; Sr. Vinicius Costa,Pereira,04/10/25 09:00 PM,05/10/25 11:07 PM,769220,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,680099bc-9cf5-4e16-84aa-1ea739595bb2
YES,,Queue: C_FAKE_EMAIL,message,Dr. Breno Moraes; Larissa Lima,Paulo Nunes,06/21/25 02:41 AM,07/25/25 02:15 PM,148022,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,ef7419b8-3cd2-4aaf-ad40-a9b8994e594e
YES,,Queue: C_FAKE_WHATSAPP,email,Srta. Ana Beatriz da Rocha; Sr. Benício Correia,da Mota,01/15/25 02:49 PM,02/03/25 08:17 AM,1645109,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,935afe43-53c8-404f-bc85-3e82c233abaa
YES,,Queue: C_FAKE_CHAT,message,Milena da Costa,Freitas da Conceição S.A.,07/23/25 03:04 PM,04/20/25 12:54 AM,1789053,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,bebf5e40-cab8-4add-8a9c-7a82c26317e8
YES,,Queue: C_FAKE_WHATSAPP,email,Henrique da Cunha,Nascimento,06/09/25 07:25 AM,08/03/25 09:06 PM,923426,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,85182ad2-a0e0-41c8-9156-77430c7f758b
YES,,Queue: C_FAKE_EMAIL,call,Leandro Barros,Santos S/A,04/17/25 03:24 PM,01/04/25 03:33 AM,1755668,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,e8f50fb0-3250-4f53-b438-1df6cb2b9704
YES,,Queue: C_FAKE_CHAT,call,Marcos Vinicius Almeida; Isaac das Neves,Sofia Duarte,05/26/25 12:43 PM,07/24/25 03:50 PM,1072512,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,bf32ed0d-fc9c-4a0f-a676-76eb662d826f
YES,,Queue: C_FAKE_CHAT,message,Ana Lívia Monteiro; Dr. Gabriel Peixoto,João Felipe Farias,08/16/25 11:46 AM,03/01/25 09:37 PM,1586175,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,9d74321a-0a78-4cfd-a498-6ec1e47aa215
YES,,Queue: C_FAKE_EMAIL,message,Luiza Fogaça,Cunha,07/12/25 12:56 PM,02/22/25 07:55 PM,1310022,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,bfd7d03f-552f-4fed-a10e-6d9e0c4ed3f4
YES,,Queue: C_FAKE_WHATSAPP,email,João Vitor Jesus; Maria Julia Campos,da Costa e Filhos,07/26/25 02:37 AM,05/16/25 01:08 PM,884118,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,a064c0cc-bd27-4fd8-b1c7-4f6268a5057c
YES,,Queue: C_FAKE_EMAIL,call,Brenda Santos,Sr. Davi Luiz Cardoso,05/19/25 07:21 PM,05/05/25 03:46 PM,317199,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,c8dffcba-d98b-4f63-a2d5-4777b8ffe8b1
YES,,Queue: C_FAKE_EMAIL,call,Mirella da Rosa; Elisa Aragão,Luna Ramos,05/13/25 02:44 AM,05/05/25 06:51 AM,602578,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,ea081543-16df-4a19-a385-c2218c8cbdd5
YES,,Queue: C_FAKE_WHATSAPP,message,João Pedro da Mata,Ferreira,03/26/25 11:39 AM,08/24/25 08:49 PM,1494682,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,a42f5d7c-7a4a-4e76-a5cd-5ee75eeb78bf
YES,,Queue: C_FAKE_EMAIL,call,Emanuelly Gomes; Sra. Agatha Porto,Rocha Ltda.,02/01/25 10:01 PM,08/07/25 11:35 AM,1078127,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,199d32d8-f02b-465f-91cb-ee5ab26c73c3
YES,,Queue: C_FAKE_CHAT,message,Lívia Campos,Luana Moura,05/24/25 07:40 PM,01/27/25 02:40 PM,1307130,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,b02044ec-ad76-49b1-9295-096427369729
YES,,Queue: C_FAKE_EMAIL,call,Heitor Castro; Otávio da Cunha,Sr. Renan Castro,06/16/25 06:42 PM,04/18/25 12:42 AM,1247432,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,851f9a50-2d87-4eb0-8a9f-97459eb29619
YES,,Queue: C_FAKE_EMAIL,email,Sophie Farias,Ribeiro,04/16/25 04:16 PM,06/20/25 08:51 PM,156690,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,6115914c-59ba-4160-af33-12ce71e7ac0c
YES,,Queue: C_FAKE_CHAT,message,Sr. Lucca Aragão,Martins,04/28/25 04:05 PM,08/26/25 11:18 PM,288791,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,b5574a16-cb35-4ba9-a60d-69d943693344
YES,,Queue: C_FAKE_EMAIL,message,Pedro Miguel Lima; Vitor Pinto,Lorena Sales,02/09/25 01:17 PM,05/11/25 02:24 PM,1309325,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,904d27d3-ccfa-40aa-a918-4fe9dc1d6309
YES,,Queue: C_FAKE_WHATSAPP,message,Danilo Almeida,Emanuelly Barros,07/09/25 02:01 AM,06/07/25 06:05 AM,337957,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,3db195a9-b1a5-41dc-b30f-e9daf254f70f
YES,,Queue: C_FAKE_CHAT,call,Carlos Eduardo Monteiro; João Guilherme Rezende,Costa,01/20/25 06:55 PM,01/19/25 12:57 PM,644409,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,55412f59-f322-486c-9f81-78d21c1b2fdd
YES,,Queue: C_FAKE_CHAT,email,Eloah Rezende; Daniela Gomes,Emanuella Duarte,01/28/25 08:49 PM,04/12/25 09:53 PM,949039,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,222c8612-7bd7-4913-895b-f8a9b1b9585a
YES,,Queue: C_FAKE_EMAIL,email,João Gabriel Moreira,Lívia Mendes,06/05/25 08:18 PM,04/09/25 08:41 PM,701076,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,45368ab5-57b5-45d1-b926-f68b1a96b9d0
YES,,Queue: C_FAKE_CHAT,email,Sabrina Rodrigues; Caio Novaes,Moura,07/01/25 02:16 PM,03/25/25 02:35 AM,1944457,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,26d27228-5067-4451-aa49-faab9e9c6f2a
YES,,Queue: C_FAKE_EMAIL,message,Danilo Teixeira,Dr. João Felipe Vieira,01/07/25 08:32 PM,08/15/25 01:18 AM,908344,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,58111179-d630-4b45-b7cc-bee9c9275407
YES,,Queue: C_FAKE_CHAT,email,Sofia Jesus; Isabelly Santos,Oliveira - ME,01/18/25 05:00 AM,03/02/25 08:17 AM,919432,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,87e94307-e8f2-4352-a5de-7e4fc99404b2
YES,,Queue: C_FAKE_EMAIL,email,Pedro Lucas Costa; Juan da Cunha,da Rosa Jesus - ME,01/01/25 05:31 PM,04/27/25 05:38 PM,322832,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,406a57f5-1a0d-42e1-b70b-28a304ab90e4
YES,,Queue: C_FAKE_CHAT,email,Maria Sophia Pires,Raquel Castro,04/09/25 07:58 PM,07/11/25 08:17 AM,1245318,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,b869cac8-7d38-43c0-9701-89aaab607bb0
YES,,Queue: C_FAKE_CHAT,message,Srta. Evelyn Costa; Isabel Lopes,Heloísa Barbosa,07/21/25 05:59 AM,03/26/25 04:16 AM,377599,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,5f73f838-488c-4a0f-b057-2b067fd30610
YES,,Queue: C_FAKE_EMAIL,call,Sra. Alícia Costa,Alice da Mota,08/25/25 07:28 AM,05/31/25 07:15 PM,1652906,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,75ca3ff8-13ec-4e60-84f0-842319cc4183
YES,,Queue: C_FAKE_CHAT,call,Sr. Rafael Barbosa; Leonardo Azevedo,Ramos,08/11/25 10:41 AM,09/08/25 11:04 PM,620715,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,7d27519b-088f-41e1-931a-8fd8450bbc4f
YES,,Queue: C_FAKE_WHATSAPP,call,Larissa da Luz,Gabrielly Lopes,02/08/25 12:11 AM,06/04/25 12:24 PM,532695,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,1c1e9a5a-27f5-44d5-b421-76c0e763b8fe
YES,,Queue: C_FAKE_EMAIL,call,Sra. Maria Luiza Duarte,Pires,06/06/25 01:05 AM,04/08/25 02:02 AM,781153,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,ca63e418-32ac-4061-bf8a-fa105a5a5071
YES,,Queue: C_FAKE_EMAIL,message,Luiza Duarte,Moraes,07/24/25 05:44 PM,08/19/25 07:42 PM,1612576,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,0ecb845e-7d32-4d96-8ba4-475b68532e2e
YES,,Queue: C_FAKE_EMAIL,email,Ana Cunha,Fogaça Cardoso S.A.,03/31/25 12:15 PM,05/15/25 03:25 AM,294555,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,31a0261e-c0d7-4f89-9b41-a626d1fd6684
YES,,Queue: C_FAKE_CHAT,call,Agatha Cardoso; Diogo Barros,Lima,03/06/25 01:37 AM,07/11/25 06:25 AM,995176,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,9d4efcd4-f9bf-47ad-8f4c-2b42a29fef1e
YES,,Queue: C_FAKE_EMAIL,email,Leandro Nunes,Lopes Rocha e Filhos,08/09/25 12:03 PM,06/10/25 07:11 PM,1474762,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,e26a971b-d1f7-4e4e-84c4-a450710ea061
YES,,Queue: C_FAKE_CHAT,message,Ryan Fogaça; Alexia da Paz,Barros - ME,03/30/25 04:09 PM,05/22/25 10:38 AM,1160978,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,d7ee5d4f-6fdc-4550-a0fe-f4d6c6309f00
YES,,Queue: C_FAKE_WHATSAPP,call,Sr. João Pedro Araújo,Mendes da Mata e Filhos,06/11/25 04:49 AM,04/03/25 03:39 AM,215455,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,cf4d9e6c-788b-4ccd-babd-dfeae59cfdf4
YES,,Queue: C_FAKE_WHATSAPP,email,Emanuella Campos; Luiz Fernando Silveira,Pereira,08/15/25 12:30 PM,02/10/25 06:25 AM,1551049,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,ac168dcc-2052-4c9a-8f6c-678f16a55b73
YES,,Queue: C_FAKE_WHATSAPP,message,Eduardo da Cunha; Francisco da Cunha,Sr. João Miguel Cardoso,02/12/25 12:32 AM,08/16/25 10:00 AM,908391,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,8beafa46-a454-4a75-8a2a-f73a7d3e4cc1
YES,,Queue: C_FAKE_CHAT,call,Bianca Melo; Gabriela Novaes,Porto,04/13/25 01:38 PM,09/02/25 08:21 AM,1552036,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,ea2aaae9-60a6-4e36-85d9-6457a10db698
YES,,Queue: C_FAKE_WHATSAPP,message,Sr. Diego Moura; Gabrielly Freitas,Breno Correia,07/22/25 05:56 AM,02/07/25 09:17 PM,1123692,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,884659fb-b002-4232-85c0-4ac0cc1b5e2e
