Full Export Completed,Partial Result Timestamp,Filters,Media Type,Users,Remote,Date,End Date,Duration,Direction,ANI,DNIS,Queue,Wrap-up,Flow,Conversation ID
YES,,Queue: C_FAKE_WHATSAPP,email,Sr. Caio da Luz,Fernando Mendes,05/19/25 04:15 AM,01/21/25 05:09 AM,515874,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,8cdfe58d-8252-4aff-ae06-f176d140f967
YES,,Queue: C_FAKE_WHATSAPP,message,Leandro Cavalcanti,Marina Rodrigues,06/14/25 08:22 PM,08/07/25 12:21 AM,1712850,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,9f0590b5-2481-4872-a704-db7da4e71358
YES,,Queue: C_FAKE_WHATSAPP,call,Luiz Miguel Ferreira; Vinicius Barbosa,Duarte Ltda.,08/04/25 08:36 AM,01/02/25 10:13 PM,238056,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,728ac5fd-fc32-464b-871e-8c56cb3738c2
YES,,Queue: C_FAKE_WHATSAPP,call,Joaquim Jesus,Lucca Vieira,07/25/25 06:58 AM,02/23/25 12:13 AM,1357496,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,3bd6df9b-3643-4f4d-8bce-8eeb684f1e52
YES,,Queue: C_FAKE_CHAT,call,Isadora Costa; Calebe Moura,Olivia Aragão,08/24/25 05:21 AM,01/19/25 10:39 AM,1439487,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,90809121-fe41-4b81-9e45-295681e4ee99
YES,,Queue: C_FAKE_WHATSAPP,email,Rafaela Campos; Gustavo Henrique da Mata,Porto Ltda.,08/15/25 09:00 AM,03/06/25 07:30 AM,627282,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,b4c70241-990c-48bf-8197-8cb867218261
YES,,Queue: C_FAKE_CHAT,message,Mariane Peixoto,Maria Julia Nascimento,04/26/25 02:45 AM,08/03/25 03:31 PM,1982614,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,99adf607-c26e-4dbd-9acb-0045a449aefa
YES,,Queue: C_FAKE_CHAT,email,Dra. Nicole Ramos; Luiz Henrique Gonçalves,Teixeira Moreira - EI,05/30/25 04:03 AM,09/05/25 07:11 AM,1170572,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,259d537f-3f8a-46b8-919a-5591f3b20598
YES,,Queue: C_FAKE_WHATSAPP,call,Sr. Gustavo Aragão,da Mota,03/10/25 12:16 AM,03/15/25 10:25 PM,108888,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,c7c40854-d6d4-4b06-af59-2f3e1bbd2513
YES,,Queue: C_FAKE_WHATSAPP,call,Gustavo da Conceição,Nunes,08/08/25 12:04 AM,08/06/25 10:10 AM,660643,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,6866d52e-0e05-426a-b001-e73cf5ebb7f9
YES,,Queue: C_FAKE_CHAT,email,Pietra Aragão,da Costa,06/04/25 01:34 PM,09/06/25 03:27 PM,691952,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,6aeea07a-c387-48eb-b509-d8ba1e22ade1
YES,,Queue: C_FAKE_EMAIL,call,Pedro Pires,da Rosa Lima - EI,03/30/25 02:08 PM,07/21/25 10:41 PM,521172,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,ab8eb995-5366-4145-b86b-f5fc9b52ba4d
YES,,Queue: C_FAKE_WHATSAPP,message,Maria Moreira,Elisa Silveira,02/23/25 07:07 PM,08/06/25 10:19 PM,224444,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,d19b1b23-d602-4639-847a-d506c1cb8d69
YES,,Queue: C_FAKE_EMAIL,call,Alexandre Monteiro; Mirella Costa,Pinto Mendes S/A,08/02/25 07:24 AM,02/27/25 04:23 AM,262948,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,5bd537b1-c35a-4de3-972b-cd8d67fec003
YES,,Queue: C_FAKE_WHATSAPP,call,Nicole da Conceição,Fogaça,02/06/25 07:27 AM,08/02/25 08:05 PM,1169626,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,583f66bd-60d8-439e-92aa-71d561e72ff5
YES,,Queue: C_FAKE_WHATSAPP,call,Marina Cardoso; André Rocha,Ana Luiza da Conceição,03/15/25 09:35 PM,07/25/25 06:01 AM,237912,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,fb0059ff-563b-46e0-924e-48b4504e4b66
YES,,Queue: C_FAKE_EMAIL,message,Fernando da Mota; João Viana,Erick Lima,07/17/25 04:30 PM,04/16/25 02:18 PM,1893397,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,dac97c5a-0a62-46b9-a624-76fea0443dc9
YES,,Queue: C_FAKE_EMAIL,email,Davi Luiz Rocha; Alexandre Almeida,Maitê Pinto,08/22/25 04:03 AM,06/01/25 05:20 PM,1476083,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,1006e0eb-63a8-4422-a29e-ae63e8475ebd
YES,,Queue: C_FAKE_EMAIL,message,Carlos Eduardo Nogueira; Catarina Cardoso,Raul da Mota,08/26/25 03:13 PM,05/11/25 12:56 AM,1390019,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,dabd385c-d2c5-49ab-b830-aa05d2d4dd05
YES,,Queue: C_FAKE_EMAIL,message,Benjamin Campos,Souza,01/22/25 05:49 PM,08/26/25 04:53 PM,365808,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,4b045067-1481-496b-877c-bc8ca5f604d7
YES,,Queue: C_FAKE_EMAIL,message,Maria Cardoso; Sra. Ana Beatriz Ramos,da Luz,09/02/25 11:42 AM,07/22/25 03:36 PM,957411,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,f30d6ea3-951c-4200-9f30-f2f53226786f
YES,,Queue: C_FAKE_EMAIL,email,Melissa Oliveira,Barros Moura S.A.,09/05/25 01:57 PM,04/19/25 03:55 PM,1584012,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,7ec9ef95-e54d-4e58-844e-2d9b4526aeed
YES,,Queue: C_FAKE_EMAIL,message,Laura Gomes,Bruna Caldeira,06/24/25 09:13 AM,02/24/25 06:22 AM,631562,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,dceea2eb-c351-4359-a739-6010b9dc86a9
YES,,Queue: C_FAKE_WHATSAPP,message,Natália Costela; Beatriz Monteiro,Matheus Carvalho,07/11/25 02:38 AM,08/31/25 09:03 PM,1923918,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,626cd59a-ec3e-43c3-b961-3250d3752185
YES,,Queue: C_FAKE_WHATSAPP,email,Davi Lucca Campos; Anthony Novaes,Campos,03/17/25 08:02 PM,03/19/25 01:35 AM,1217648,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,16d4f2f7-3b6b-43b7-b430-974033e1f2af
YES,,Queue: C_FAKE_CHAT,message,Ian Moraes,Srta. Catarina Monteiro,06/05/25 08:30 PM,02/12/25 05:16 AM,518810,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,14433a8e-ed5a-4ddc-8b70-80c27799f25b
YES,,Queue: C_FAKE_EMAIL,call,Alana da Rocha,Cavalcanti Cardoso - EI,03/05/25 10:50 AM,01/01/25 04:19 AM,1730612,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,c016215d-3807-4f3a-9cd4-aa85613c826a
YES,,Queue: C_FAKE_EMAIL,message,Eduarda Silva,Costela,07/01/25 03:32 PM,07/12/25 12:42 PM,1156654,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,584fa41f-f9f7-452c-92cc-adb28bce0c24
YES,,Queue: C_FAKE_EMAIL,email,Ana Vitória da Mota,Levi Cardoso,07/31/25 05:31 PM,04/26/25 05:42 AM,312650,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,0c975601-97b1-4fbd-83bc-bd124e9dfdb6
YES,,Queue: C_FAKE_CHAT,message,Srta. Maria Luiza Martins,Danilo Novaes,04/25/25 04:25 AM,07/18/25 04:02 AM,1357043,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,18323765-d145-4528-b91b-ad400b022156
YES,,Queue: C_FAKE_EMAIL,call,Emilly Gomes; Erick Porto,Rodrigo Fernandes,02/09/25 11:07 AM,06/04/25 04:58 PM,281675,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,ed7cb20d-1bb8-48d5-88c0-23d7786c014f
YES,,Queue: C_FAKE_WHATSAPP,call,Lucas Gabriel Sales; Maitê da Cunha,Breno Alves,03/04/25 05:04 PM,09/06/25 04:29 AM,1878219,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,e4eea1bc-7dd7-4170-a0d0-807c179ee93b
YES,,Queue: C_FAKE_EMAIL,email,Maria Alice da Mata; Pedro Lucas da Mota,Silveira,06/13/25 01:27 AM,03/08/25 03:36 PM,1558668,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,bc0b55fe-5713-412e-8bce-da589290a83a
YES,,Queue: C_FAKE_CHAT,email,Valentina Pires,Pereira Dias - EI,04/05/25 09:11 AM,02/14/25 03:44 PM,519814,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,8b239607-2d5e-414d-83ea-b8b5d91b8378
YES,,Queue: C_FAKE_CHAT,call,Gabrielly Oliveira; Joaquim Dias,Sophia Porto,01/09/25 09:37 PM,07/11/25 09:28 AM,1958948,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,8b6acc43-96af-4fcb-b3eb-f780c91d95c7
YES,,Queue: C_FAKE_EMAIL,email,Dra. Lara Nunes,Ramos - ME,01/24/25 05:23 PM,06/06/25 09:03 AM,335994,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,3c6736b0-7f18-4a88-b02d-81dddc6434ef
YES,,Queue: C_FAKE_EMAIL,message,Manuela da Conceição,Moreira S/A,05/27/25 01:39 AM,07/29/25 10:56 PM,1068147,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,d736d90c-a8ae-4c67-9598-203e24c4e6ca
YES,,Queue: C_FAKE_WHATSAPP,call,Diego das Neves,Martins,03/03/25 08:00 PM,02/03/25 11:20 AM,742032,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,df9a7704-adc2-4f16-a4b3-0768fdfd984e
YES,,Queue: C_FAKE_EMAIL,email,Isabelly Alves; Dr. Calebe Ferreira,Maria Fernanda da Costa,01/29/25 07:07 AM,07/23/25 01:11 AM,1155129,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,2c99562c-efe3-4150-8524-a1bea6bbb51c
YES,,Queue: C_FAKE_CHAT,call,Murilo Cunha,Dr. Lorenzo Barbosa,08/05/25 12:31 PM,08/18/25 09:05 AM,1777376,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,44bd8fcd-ae8e-4200-85c7-34b488c53b17
YES,,Queue: C_FAKE_EMAIL,call,Leandro Viana,Viana,01/07/25 06:40 AM,03/03/25 11:48 AM,412329,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,09ac7ba5-eb28-43e6-a465-aed7207ad1d4
YES,,Queue: C_FAKE_EMAIL,email,Sr. Otávio Dias,Maria Cecília Pinto,08/21/25 07:50 AM,04/08/25 09:21 AM,517740,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,a5fb9e9a-4ab7-45e0-b814-af2e81e26ceb
YES,,Queue: C_FAKE_EMAIL,call,Heitor Mendes; Dra. Maitê Vieira,Cardoso Ltda.,05/15/25 04:13 PM,06/25/25 11:40 AM,729313,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,7537fb16-81ed-4eb3-8bb2-7f15a045d9e6
YES,,Queue: C_FAKE_EMAIL,message,Ryan Pires,João Gabriel da Luz,04/02/25 08:58 AM,07/31/25 06:09 AM,950297,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,7a44167a-63f7-4edf-b294-8c6466d2c0a7
YES,,Queue: C_FAKE_WHATSAPP,message,Marcelo da Mata; Paulo Porto,Nascimento,01/31/25 06:56 AM,08/27/25 11:07 AM,299548,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,a9e7bb4f-a0b8-4ebf-b82b-2b9310404bf3
YES,,Queue: C_FAKE_WHATSAPP,message,Luna Teixeira,Nogueira,07/30/25 11:35 AM,02/28/25 05:19 AM,1582290,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,ea524c69-9318-4472-9fa6-f3eadb65e8d6
YES,,Queue: C_FAKE_WHATSAPP,message,Lívia Sales; Srta. Ana Lopes,Maria Julia da Paz,07/11/25 07:32 PM,01/15/25 07:51 PM,1151674,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,517915b7-883a-4ef5-a4af-ade6ca600b2d
YES,,Queue: C_FAKE_EMAIL,call,Marcela Almeida; Melissa da Mata,Marina Duarte,05/24/25 04:21 AM,01/21/25 03:28 AM,301495,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,07a7611d-e20d-4100-84f2-a0dbb20c651e
YES,,Queue: C_FAKE_CHAT,email,Isabelly Nogueira; Sabrina Melo,Azevedo,01/12/25 09:31 PM,02/18/25 11:27 AM,1597060,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,8ab171e0-e657-4d38-8793-acb12afcc87e
YES,,Queue: C_FAKE_EMAIL,call,Yago Mendes,Dr. Fernando da Mata,07/23/25 08:09 AM,06/02/25 04:38 PM,1029964,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,323415b1-64e1-4340-97f5-d62875ef8169
YES,,Queue: C_FAKE_CHAT,call,João Gabriel Gonçalves,Farias Cunha e Filhos,07/26/25 09:09 PM,08/12/25 05:12 PM,813161,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,6431d4a9-ca1e-48d9-84ed-bacfd8c42832
YES,,Queue: C_FAKE_WHATSAPP,call,Diogo Viana,Mendes - ME,03/05/25 08:31 PM,04/12/25 06:09 AM,921154,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,ea7ec9ac-ae37-4e39-af39-609514611ef1
YES,,Queue: C_FAKE_CHAT,call,Sr. Luiz Otávio Mendes; Sra. Camila Mendes,da Cunha,08/12/25 11:31 AM,03/08/25 05:49 PM,826903,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,38be318f-96d0-489d-b231-4c7d6755b2d4
YES,,Queue: C_FAKE_WHATSAPP,message,Srta. Heloísa Souza,Valentina Moura,02/09/25 04:45 PM,03/28/25 07:40 PM,1279015,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,8125aedb-f088-4735-bdce-4f12dc4676c7
YES,,Queue: C_FAKE_WHATSAPP,call,Matheus Novaes,Moreira,01/10/25 11:09 PM,09/08/25 07:29 PM,1208731,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,f4cd6362-434a-4842-84d8-ec6a7d5887a5
YES,,Queue: C_FAKE_EMAIL,message,Maria Eduarda Martins,Paulo Martins,07/09/25 10:19 AM,04/22/25 01:52 PM,1574042,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,01f239e4-3965-4c7a-82ff-3b13d32a27d1
YES,,Queue: C_FAKE_EMAIL,call,Henrique Costa,Maitê Cardoso,02/13/25 11:04 PM,07/06/25 09:16 PM,1402432,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,0c00f8ff-2a31-4f1d-bbf7-bf91995821e0
YES,,Queue: C_FAKE_EMAIL,message,Luiz Henrique Melo,Eduarda Fogaça,01/15/25 03:18 PM,02/03/25 09:40 AM,1153465,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,64fff7a6-35ce-4da8-9d3d-c371d6ac0d84
YES,,Queue: C_FAKE_EMAIL,email,Bryan Martins,Lorenzo Cavalcanti,05/07/25 09:41 PM,05/08/25 07:00 AM,201982,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,ba9b519a-3772-43a3-9b72-ea6c33c9bfa1
YES,,Queue: C_FAKE_EMAIL,message,João Guilherme da Rosa,Lorena Souza,02/07/25 07:37 PM,04/03/25 11:42 AM,1684081,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,d9ffcacd-7284-4356-ad1e-b9b4cc7e66de
YES,,Queue: C_FAKE_EMAIL,message,Sr. Anthony Fogaça,Samuel Cavalcanti,04/21/25 02:12 AM,02/03/25 08:10 PM,1330220,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,2d6527a1-5a96-4960-86bd-ce4309025afd
YES,,Queue: C_FAKE_EMAIL,email,Joana Souza,Samuel Souza,07/03/25 03:37 PM,08/07/25 01:25 AM,1553731,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,d5bccd83-bb85-4c91-9ae5-fbbc0f657cc9
YES,,Queue: C_FAKE_WHATSAPP,email,Vitor Gabriel Rocha,Fogaça Ltda.,02/20/25 09:35 AM,04/02/25 06:27 AM,173079,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,8ecc4bd9-86db-41b4-83a6-4431d83e6704
YES,,Queue: C_FAKE_EMAIL,call,Dr. Davi Lucca Cunha; Dr. Kaique Caldeira,Dr. Vitor Gabriel Porto,07/29/25 07:03 AM,06/21/25 05:36 PM,1740457,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,2ae72b5d-dcd2-4fd4-8c74-5676478fcedd
YES,,Queue: C_FAKE_WHATSAPP,message,Luiz Felipe Mendes; Heloísa Freitas,Marina Mendes,08/17/25 11:33 AM,06/13/25 08:59 PM,1462617,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,dde630e0-cbee-4346-9d1c-153ef6ebcacf
YES,,Queue: C_FAKE_WHATSAPP,email,Dr. Davi Santos; Heitor Costa,Ryan Pereira,05/10/25 01:12 AM,01/10/25 08:42 PM,990648,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,019a1843-d9db-4f58-aebd-342d22d91b18
YES,,Queue: C_FAKE_WHATSAPP,call,Augusto da Costa; João Lucas Dias,Cardoso Duarte S.A.,09/07/25 01:56 PM,02/14/25 10:42 PM,1730151,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,513f9d0f-de55-4a06-9373-56f2cc9fb7d4
YES,,Queue: C_FAKE_EMAIL,call,Emanuel Almeida; Dr. Lucca Azevedo,Cecília Pereira,08/04/25 06:03 PM,03/12/25 05:45 PM,937387,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,4da29b5e-48ae-4aba-99b1-cec8ae973869
YES,,Queue: C_FAKE_WHATSAPP,call,Luiz Henrique Souza,Nogueira,08/16/25 05:57 PM,08/29/25 06:28 PM,1523574,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,24e1ed79-7d99-4386-b77c-1be6febee6a6
YES,,Queue: C_FAKE_CHAT,call,Olivia das Neves,Lavínia Pires,04/24/25 03:51 PM,09/07/25 06:33 PM,1225699,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,01a1296e-bf34-4889-a653-0bd469ccaeb0
YES,,Queue: C_FAKE_EMAIL,call,João Guilherme Silva; Dra. Bárbara Moura,Emanuel Campos,07/24/25 05:04 AM,03/26/25 07:59 PM,1787244,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,b5230821-2c41-46f7-9045-f17ece2db215
YES,,Queue: C_FAKE_EMAIL,email,Ana Lívia Cunha; Bernardo Costela,da Conceição Almeida e Filhos,04/29/25 09:35 AM,08/31/25 08:44 AM,1846789,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,bd00ff19-608d-4135-8f19-9b9217b4e6d0
YES,,Queue: C_FAKE_WHATSAPP,message,Bryan Silveira,Peixoto Ferreira - ME,03/04/25 04:42 AM,03/21/25 05:01 AM,1870358,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,585262b1-7693-4d1f-8d80-c2feb7b10072
YES,,Queue: C_FAKE_CHAT,call,Luiz Otávio da Cunha,Juliana Silveira,02/03/25 07:45 PM,06/27/25 02:29 AM,1242454,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,e65cad51-2e40-4311-8973-c84e2d4c0413
YES,,Queue: C_FAKE_EMAIL,message,Dr. Lucas Gabriel Martins,Vinicius Moreira,08/07/25 06:36 AM,09/01/25 06:54 PM,739604,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,61003856-22bb-4c8d-bbdc-80ac4400592c
YES,,Queue: C_FAKE_CHAT,call,Murilo Azevedo; Sr. Pedro Henrique Carvalho,Stephany Ramos,05/29/25 12:20 PM,08/04/25 01:47 AM,1011995,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,647a96e9-1a2d-4d7a-bac4-32f83db8014a
YES,,Queue: C_FAKE_WHATSAPP,message,Marcos Vinicius da Mata; Sra. Ana Vitória Ribeiro,Bernardo Ramos,03/25/25 12:35 PM,03/19/25 12:29 AM,1675259,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,ba72186e-b79a-4c86-8986-b3e47161c888
YES,,Queue: C_FAKE_CHAT,message,Miguel da Mata,Igor da Mata,03/09/25 12:13 AM,03/02/25 06:29 AM,1403891,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,e8de4479-911e-41cd-b487-83eb939f3536
YES,,Queue: C_FAKE_WHATSAPP,call,Clara Oliveira; Caio Pereira,Cardoso,09/06/25 04:33 PM,04/28/25 06:00 PM,1500568,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,24d4dba9-8cf7-4bd8-8d9a-58d83c7c5372
YES,,Queue: C_FAKE_EMAIL,message,Davi Luiz Martins; Isabelly Farias,Lopes Lima Ltda.,06/12/25 06:52 AM,02/17/25 10:34 AM,465169,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,7688f76e-a504-4e5a-b98b-94597d35de60
YES,,Queue: C_FAKE_CHAT,email,Dra. Luna das Neves,Novaes Gonçalves S.A.,01/08/25 02:18 PM,08/10/25 06:30 PM,332131,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,40ff5822-dd8d-4747-82d3-61aa5526db8e
YES,,Queue: C_FAKE_EMAIL,email,Stephany Sales; Raquel Correia,Porto Pires S/A,03/14/25 01:03 PM,08/10/25 06:30 PM,178038,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,297eb3ce-11e3-4175-b0ad-20702ca0ed97
YES,,Queue: C_FAKE_EMAIL,call,Isaac Farias; Maria Vitória Rezende,Correia,03/25/25 04:50 AM,07/10/25 10:11 AM,1656828,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,53ae322e-d147-4235-a537-cd52b53a2800
YES,,Queue: C_FAKE_CHAT,email,Nathan Silveira,Costela da Costa S/A,02/08/25 06:36 AM,02/22/25 07:38 AM,607409,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,baad0da4-65aa-4c06-9d43-3dc2cb115be6
